track_name,album_name,artist_name,ms_played
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185
ReYup,3 Live Krew,Travis Porter,135627
Wat U Sed (feat. Doechii & Kal Banx),The House Is Burning,Isaiah Rashad,176681
HEATED,RENAISSANCE,Beyoncé,260770
Money,Money,Cardi B,183527
Throw Sum Mo,SremmLife,Rae Sremmurd,260453
Feeling Myself,The Pinkprint,Nicki Minaj,237840
The Big Big Beat,Slay-Z,Azealia Banks,215599
Freakum Dress,B'Day,Beyoncé,200533
Phat Butt,Phat Butt,Ice Spice,129293
IN YOUR EYES,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,214453
APESHIT,EVERYTHING IS LOVE,The Carters,264853
AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,4951
Summer (The Sun Can Bend an Orange Sky),Stardew Valley (Original Game Soundtrack),ConcernedApe,218225
Summer (Nature's Crescendo),Stardew Valley (Original Game Soundtrack),ConcernedApe,208264
Summer (Tropicala),Stardew Valley (Original Game Soundtrack),ConcernedApe,201034
The Adventure Guild,Stardew Valley (Original Game Soundtrack),ConcernedApe,0
Calico Desert,Stardew Valley (Original Game Soundtrack),ConcernedApe,128000
Signs (feat. Missy Elliott),Dangerously In Love,Beyoncé,298200
Bad Girls - Verdine Version,True,Solange,310546
Lovers In The Parking Lot,True,Solange,156788
No Angel,BEYONCÉ [Platinum Edition],Beyoncé,165349
Summer (The Sun Can Bend an Orange Sky),Stardew Valley (Original Game Soundtrack),ConcernedApe,217245
Summer (Tropicala),Stardew Valley (Original Game Soundtrack),ConcernedApe,202000
Summer (Nature's Crescendo),Stardew Valley (Original Game Soundtrack),ConcernedApe,208264
The Adventure Guild,Stardew Valley (Original Game Soundtrack),ConcernedApe,18584
Mines (Icicles),Stardew Valley (Original Game Soundtrack),ConcernedApe,5410
Mines (Crystal Bells),Stardew Valley (Original Game Soundtrack),ConcernedApe,1834
Mines (A Flicker in the Deep),Stardew Valley (Original Game Soundtrack),ConcernedApe,2391
Mines (Star Lumpy),Stardew Valley (Original Game Soundtrack),ConcernedApe,3947
Mines (Marimba of Frozen Bones),Stardew Valley (Original Game Soundtrack),ConcernedApe,1695
Mines (Cloth),Stardew Valley (Original Game Soundtrack),ConcernedApe,882
Mines (Visitor to the Unknown),Stardew Valley (Original Game Soundtrack),ConcernedApe,8498
Mines (Icicles),Stardew Valley (Original Game Soundtrack),ConcernedApe,100310
Mines (Marimba of Frozen Bones),Stardew Valley (Original Game Soundtrack),ConcernedApe,1719
Calico Desert,Stardew Valley (Original Game Soundtrack),ConcernedApe,69543
more,The Jungle Is The Only Way Out,Mereba,60511
Kinfolk,The Jungle Is The Only Way Out,Mereba,181749
Highway 10,The Jungle Is The Only Way Out,Mereba,192321
Black Truck - extended version,The Jungle Is The Only Way Out,Mereba,292747
dodging the devil,The Jungle Is The Only Way Out,Mereba,94080
Heatwave (feat. 6LACK),The Jungle Is The Only Way Out,Mereba,241897
Get Free,The Jungle Is The Only Way Out,Mereba,120030
My One,The Jungle Is The Only Way Out,Mereba,186959
on the rocks,The Jungle Is The Only Way Out,Mereba,52780
Planet U,The Jungle Is The Only Way Out,Mereba,200522
Stay Tru,The Jungle Is The Only Way Out,Mereba,236861
Sandstorm (feat. JID),The Jungle Is The Only Way Out,Mereba,178034
Souvenir,The Jungle Is The Only Way Out,Mereba,260586
Planet U,The Jungle Is The Only Way Out,Mereba,952
Heatwave (feat. 6LACK),The Jungle Is The Only Way Out,Mereba,241882
Get Free,The Jungle Is The Only Way Out,Mereba,120014
My One,The Jungle Is The Only Way Out,Mereba,187933
Highway 10,The Jungle Is The Only Way Out,Mereba,193306
Sandstorm (feat. JID),The Jungle Is The Only Way Out,Mereba,179026
Stay Tru,The Jungle Is The Only Way Out,Mereba,237853
on the rocks,The Jungle Is The Only Way Out,Mereba,52786
Planet U,The Jungle Is The Only Way Out,Mereba,3135
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,224933
Counterfeit,The Breeze Grew a Fire,Mereba,191123
Ever Needed,The Breeze Grew a Fire,Mereba,183615
Phone Me,The Breeze Grew a Fire,Mereba,170866
White Doves,The Breeze Grew a Fire,Mereba,140830
breeze grew fire,The Breeze Grew a Fire,Mereba,75364
Out of the Blue,The Breeze Grew a Fire,Mereba,152862
Starlight (my baby),The Breeze Grew a Fire,Mereba,185699
Meteorite,The Breeze Grew a Fire,Mereba,168930
Hawk,The Breeze Grew a Fire,Mereba,4364
Out of the Blue,The Breeze Grew a Fire,Mereba,80944
Starlight (my baby),The Breeze Grew a Fire,Mereba,185723
Meteorite,The Breeze Grew a Fire,Mereba,168930
Hawk,The Breeze Grew a Fire,Mereba,210417
Wild Sky,The Breeze Grew a Fire,Mereba,117327
Spirit Guiding,The Breeze Grew a Fire,Mereba,196698
Heart of a Child,The Breeze Grew a Fire,Mereba,228488
Sanctuary,The Breeze Grew a Fire,Mereba,237333
Be the One,Be the One,Dua Lipa,3185
Clothes Off (feat. kwn),While We Wait 2,Kehlani,228762
Sweet Time,Sweet Time,Raveena,251433
Sugar,Untourable Album,Men I Trust,176315
Cross Your Mind,Shelly 2,Shelly,227732
Hartwell,Shelly 2,Shelly,172839
Natural,Shelly,Shelly,163764
Steeeam,Shelly,Shelly,170892
Black Qualls,It Is What It Is,Thundercat,3968
Dream Girl,Bird's Eye,Ravyn Lenae,219051
Rendezvous,Rendezvous - EP,Jenevieve,179754
I Can't Wait To Get There,Hurry Up Tomorrow,The Weeknd,188921
Head Over Heels,Head Over Heels,Jenevieve,228842
Candy,Bird's Eye,Ravyn Lenae,186172
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497
Cross That Line,Quantum Baby,Tinashe,168366
Can't Wait,Scarlet,Doja Cat,13513
Test It,Still,Erika de Casier,166760
Fair Chance,It Is What It Is,Thundercat,237699
Turn Me On,Endless Night,Maeta,195556
No Simulation,Quantum Baby,Tinashe,107945
Getting No Sleep,Quantum Baby,Tinashe,192000
Venom,HYPNOS,Ravyn Lenae,209186
Closure,Raven,Kelela,209108
Days,Bird's Eye,Ravyn Lenae,243240
Run Your Mouth,Submarine,The Marías,160000
Young Rich & In Love - KAYTRANADA Remix,ORQUÍDEAS PARTE 2,Kali Uchis,232804
Way to the Show,When I Get Home,Solange,175240
Stop Calling Me,Loosies,Amber Mark,151371
Crush,Solo Star,Solange,273666
Thirsty,Quantum Baby,Tinashe,220288
Princess Going Digital,Fountain Baby,Amaarae,189440
It Gets Better (With Time),Hive Mind,The Internet,326533
CaNdY LiEs,Rendezvous - EP,Jenevieve,149996
Love Is Everywhere,Imaginal Disk,Magdalena Bay,194413
Rise,A Seat at the Table,Solange,101813
Mad (feat. Lil Wayne),A Seat at the Table,Solange,235493
No Broke Boys,Quantum Baby,Tinashe,132773
II HANDS II HEAVEN,COWBOY CARTER,Beyoncé,341312
Dontcha,Feel Good,The Internet,201640
Terrapin,Charm,Clairo,59915
Terrapin,Charm,Clairo,256
Top Dog,mini mix vol. 3,Magdalena Bay,18343
Bad Girls - Verdine Version,True,Solange,310546
Come Again,Endless Night,Maeta,64667
Heart of a Child,The Breeze Grew a Fire,Mereba,229453
Hawk,The Breeze Grew a Fire,Mereba,211373
Sociopathic Dance Queen,Fountain Baby,Amaarae,2169
Ever Needed,The Breeze Grew a Fire,Mereba,182610
My One,The Jungle Is The Only Way Out,Mereba,187933
Sandstorm (feat. JID),The Jungle Is The Only Way Out,Mereba,34145
Get Free,The Jungle Is The Only Way Out,Mereba,5247
Sandstorm (feat. JID),The Jungle Is The Only Way Out,Mereba,179026
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,168137
Where I'm From (feat. Mereba),HYPNOS,Ravyn Lenae,223107
Get Free,The Jungle Is The Only Way Out,Mereba,121013
Stay Tru,The Jungle Is The Only Way Out,Mereba,237853
Highway 10,The Jungle Is The Only Way Out,Mereba,193306
Heatwave (feat. 6LACK),The Jungle Is The Only Way Out,Mereba,242866
Out of the Blue,The Breeze Grew a Fire,Mereba,81933
Down With the Clique,When I Get Home,Solange,221429
Way to the Show,When I Get Home,Solange,175240
Haiku,Haiku,Jenevieve,212618
TYRANT,COWBOY CARTER,Beyoncé,3970
TYRANT,COWBOY CARTER,Beyoncé,480
Stormy Weather,Songs For You,Tinashe,581
Stop Calling Me,Loosies,Amber Mark,151371
Video (feat. Ravyn Lenae),TIMELESS,KAYTRANADA,192017
Closure,Raven,Kelela,209108
1 of 1,Bird's Eye,Ravyn Lenae,176781
Sound of Rain,When I Get Home,Solange,185960
4 Leaf Clover (feat. Steve Lacy),Crush EP,Ravyn Lenae,220100
Stormy Weather,Songs For You,Tinashe,189786
TYRANT,COWBOY CARTER,Beyoncé,530
Haiku,Haiku,Jenevieve,280
Get Free,The Jungle Is The Only Way Out,Mereba,6091
Test It,Still,Erika de Casier,166760
Turn Me On,Endless Night,Maeta,195556
Little Bit,Essentials,Erika de Casier,286000
Do My Thing,Essentials,Erika de Casier,226000
Top Of Cars,Handful,Lil M.U.,97185
Top Of Cars,Handful,Lil M.U.,99203
Gonna Bleach My Eyebrows,Gonna Bleach My Eyebrows,Alemeda,134545
Post Nut Clarity,Post Nut Clarity,Alemeda,113239
Surprise,Surprise,Chlöe,155298
Treat Me,Treat Me,Chlöe,149865
Body Do,In Pieces,Chlöe,140197
get me started (feat. syd),blue water road,Kehlani,4288
Tweety,Tweety,Raveena,232773
Pitch the Baby,Heaven or Las Vegas,Cocteau Twins,194080
love language,Positions,Ariana Grande,179860
Right Down the Line,City to City,Gerry Rafferty,267773
4EVA (feat. Pharrell Williams),4EVA (feat. Pharrell Williams),KAYTRAMINÉ,190373
Dreams - 2004 Remaster,Rumours,Fleetwood Mac,257800
You Make Loving Fun - 2004 Remaster,Rumours,Fleetwood Mac,213693
Gypsy,Greatest Hits,Fleetwood Mac,264906
Rhiannon,Fleetwood Mac,Fleetwood Mac,252773
Puppy Love,Essentials,Erika de Casier,6965
Water Slide,The Age of Pleasure,Janelle Monáe,164880
Lipstick Lover,The Age of Pleasure,Janelle Monáe,5881
Cranes in the Sky,A Seat at the Table,Solange,250973
VIRGO'S GROOVE,RENAISSANCE,Beyoncé,368758
TANTRUM!,SUBMISSIVE,DESTIN CONRAD,93683
BOSS,EVERYTHING IS LOVE,The Carters,244132
Rise,A Seat at the Table,Solange,52620
AMERIICAN REQUIEM,COWBOY CARTER,Beyoncé,325037
Questions,When I Hear Your Name,Maeta,193900
Must Be Nice,En Route,Durand Bernarr,6047
TILT,TILT - The 2nd Mini Album,Red Velvet - IRENE & SEULGI,200
Why Don't You Love Me,I AM...SASHA FIERCE THE BONUS TRACKS,Beyoncé,213321
Party (feat. André 3000),4,Beyoncé,245480
MY HOUSE,MY HOUSE,Beyoncé,262941
Blow,BEYONCÉ [Platinum Edition],Beyoncé,309720
Persuasive (with SZA),Persuasive (with SZA),Doechii,210346
Bouncin',333,Tinashe,175092
Link Up,Songs For You,Tinashe,208329
Nothin - Club Mix,Tears in the Club,Kingdom,227137
Agora Hills,Scarlet,Doja Cat,265360
Rendezvous,Rendezvous - EP,Jenevieve,34547
Questions,When I Hear Your Name,Maeta,193901
Gypsy,Greatest Hits,Fleetwood Mac,4831
Dontcha,Feel Good,The Internet,201640
Haiku,Haiku,Jenevieve,1511
Give It Up 2 Me,B4 I Breakdown,Ojerime,176992
Feeling Myself,The Pinkprint,Nicki Minaj,2904
No Angel,BEYONCÉ [Platinum Edition],Beyoncé,227439
Wavy (Interlude) (feat. James Fauntleroy),Ctrl,SZA,75800
Big Steppa,Fountain Baby,Amaarae,176720
ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,169819
Body Do,In Pieces,Chlöe,140197
DESERT EAGLE,COWBOY CARTER,Beyoncé,72448
Garden (Say It Like Dat),Ctrl,SZA,208400
SUMMER,EVERYTHING IS LOVE,The Carters,285200
Lovers In The Parking Lot,True,Solange,262280
713,EVERYTHING IS LOVE,The Carters,193386
Kitty Kat,B'Day,Beyoncé,235386
Ran Out,Ran Out,JT,142768
Wasted Eyes,Fountain Baby,Amaarae,148573
Treat Me,Treat Me,Chlöe,149865
Bigger In Texas,MEGAN: ACT II,Megan Thee Stallion,152571
Princess Going Digital,Fountain Baby,Amaarae,189440
Money,Money,Cardi B,9469
My One,The Jungle Is The Only Way Out,Mereba,187933
Heart of a Child,The Breeze Grew a Fire,Mereba,229453
Highway 10,The Jungle Is The Only Way Out,Mereba,193306
Be With You,Dangerously In Love,Beyoncé,260200
Sandstorm (feat. JID),The Jungle Is The Only Way Out,Mereba,2860
Hawk,The Breeze Grew a Fire,Mereba,210005
Hella Good,Rock Steady,No Doubt,242586
Turn It Off,Brand New Eyes,Paramore,259720
"Big Man, Little Dignity",This Is Why,Paramore,260384
Still into You,Paramore,Paramore,216013
crushcrushcrush,Riot!,Paramore,189373
When It Rains,Riot!,Paramore,215093
Rose-Colored Boy,After Laughter,Paramore,212853
Pool,After Laughter,Paramore,232786
Brick by Boring Brick,Brand New Eyes,Paramore,253946
That's What You Get,Riot!,Paramore,220480
Hard Times,After Laughter,Paramore,182692
Lost in Translation,Chip Chrome & The Mono-Tones,The Neighbourhood,190226
Get Free,The Jungle Is The Only Way Out,Mereba,5638
Idle Worship,After Laughter,Paramore,2205
Everybody's Fool,Fallen,Evanescence,195880
Kerosene!,Heaven To A Tortured Mind,Yves Tumor,305506
So Far So Fake,The Jaws Of Life,Pierce The Veil,236160
Going Under,Fallen,Evanescence,214946
A Night On The Floor,It Won't Always Be Like This,Inhaler,22243
Counterfeit,The Breeze Grew a Fire,Mereba,191146
Ever Needed,The Breeze Grew a Fire,Mereba,183638
Phone Me,The Breeze Grew a Fire,Mereba,45083
White Doves,The Breeze Grew a Fire,Mereba,140829
breeze grew fire,The Breeze Grew a Fire,Mereba,6840
Out of the Blue,The Breeze Grew a Fire,Mereba,80944
Starlight (my baby),The Breeze Grew a Fire,Mereba,185746
Meteorite,The Breeze Grew a Fire,Mereba,168930
Hawk,The Breeze Grew a Fire,Mereba,210394
Wild Sky,The Breeze Grew a Fire,Mereba,32388
Spirit Guiding,The Breeze Grew a Fire,Mereba,152021
Heart of a Child,The Breeze Grew a Fire,Mereba,172965
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,295195
AMEN,COWBOY CARTER,Beyoncé,8971
TYRANT,COWBOY CARTER,Beyoncé,249753
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,5530
RIIVERDANCE,COWBOY CARTER,Beyoncé,78181
YA YA,COWBOY CARTER,Beyoncé,273786
OH LOUISIANA,COWBOY CARTER,Beyoncé,22379
Love Is Stronger Than Pride,The Best of Sade,Sade,258226
Hawk,The Breeze Grew a Fire,Mereba,211373
Heart of a Child,The Breeze Grew a Fire,Mereba,39689
Hawk,The Breeze Grew a Fire,Mereba,490
Dark Red,Dark Red,Steve Lacy,2346
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,198925
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102873
Video (feat. Ravyn Lenae),TIMELESS,KAYTRANADA,192017
Lover/Friend,TIMELESS,KAYTRANADA,259204
Ghostface Killers (feat. Travis Scott),Without Warning,21 Savage,2266
Intimidated (feat. H.E.R.),Intimidated,KAYTRANADA,205947
Top Of Cars,Handful,Lil M.U.,136411
Wanna Quit All the Time,Underdressed at the Symphony,Faye Webster,124435
Tonight,Tonight,PinkPantheress,1325
Apple,BRAT,Charli xcx,149162
Guess featuring billie eilish,Brat and it’s completely different but also still brat,Charli xcx,143330
365 featuring shygirl,Brat and it’s completely different but also still brat,Charli xcx,121273
Drip (feat. Migos),Invasion of Privacy,Cardi B,0
Club classics,BRAT,Charli xcx,149315
FLAMENCO,COWBOY CARTER,Beyoncé,100364
DESERT EAGLE,COWBOY CARTER,Beyoncé,71488
RIIVERDANCE,COWBOY CARTER,Beyoncé,77780
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,295210
AMEN,COWBOY CARTER,Beyoncé,945
Or What,SLUT SZN,NLE Choppa,2633
Maria También,Con Todo El Mundo,Khruangbin,189474
Todavía Viva,A LA SALA,Khruangbin,3575
Pon Pón,A LA SALA,Khruangbin,178436
The No.4,The Infamous Bill,Khruangbin,3958
So We Won't Forget,Mordechai,Khruangbin,298333
Pon Pón,A LA SALA,Khruangbin,5223
Evan Finds the Third Room,Con Todo El Mundo,Khruangbin,153669
May Ninth,A LA SALA,Khruangbin,167230
Sorry,Lemonade,Beyoncé,232560
APESHIT,EVERYTHING IS LOVE,The Carters,264853
Rake It Up (feat. Nicki Minaj),I Still Am,Yo Gotti,281264
Formation,Lemonade,Beyoncé,206080
Get Me Bodied,B'Day,Beyoncé,205813
ReYup,3 Live Krew,Travis Porter,135627
TYRANT,COWBOY CARTER,Beyoncé,249729
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185
PURE/HONEY,RENAISSANCE,Beyoncé,288254
Cocky Af,Tina Snow,Megan Thee Stallion,177376
Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake,21634
THIQUE,RENAISSANCE,Beyoncé,244792
Telephone,The Fame Monster,Lady Gaga,19011
MY HOUSE,MY HOUSE,Beyoncé,262941
365,BRAT,Charli xcx,3301
Diva,I AM...SASHA FIERCE,Beyoncé,58723
Kitty Kat,B'Day,Beyoncé,68498
Naughty Girl,Dangerously In Love,Beyoncé,24000
IN YOUR EYES,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,241644
Champagne Shit,The Age of Pleasure,Janelle Monáe,149654
Heaven or Las Vegas,Heaven or Las Vegas,Cocteau Twins,305028
Waitin,Take Me Apart,Kelela,32395
Maria También,Con Todo El Mundo,Khruangbin,214312
"NEON PEACH feat. Tyler, The Creator",TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,191778
Bury me (feat. Kelela),Heaven knows,PinkPantheress,146063
Video (feat. Ravyn Lenae),TIMELESS,KAYTRANADA,198795
Dontcha,Feel Good,The Internet,208164
Laws of the Universe,Outer Peace,Toro y Moi,175613
Mirage,Boo Boo,Toro y Moi,315799
Dive,Dive,Victoria Monét,232101
Buffalo,What For?,Toro y Moi,204361
Beverly Laurel,Lonerism B-Sides & Remixes,Tame Impala,197019
Polish Girl,Era Extraña,Neon Indian,291476
Boy's a liar Pt. 2,Boy's a liar Pt. 2,PinkPantheress,137417
NICE,EVERYTHING IS LOVE,The Carters,240352
HEARD ABOUT US,EVERYTHING IS LOVE,The Carters,196687
No Angel,BEYONCÉ [Platinum Edition],Beyoncé,235160
Picture in My Mind,Picture in my mind,PinkPantheress,183218
Pain,to hell with it,PinkPantheress,8933
Back That Azz Up,400 Degreez,JUVENILE,265600
Bow Down - Homecoming Live,HOMECOMING: THE LIVE ALBUM,Beyoncé,87887
Shit,Bra-Less,Doechii,120058
Blow,BEYONCÉ [Platinum Edition],Beyoncé,92285
Nothin - Club Mix,Tears in the Club,Kingdom,225256
YOU'RE THE ONE,99.9%,KAYTRANADA,2277
Look Easy,Look Easy,KAYTRANADA,165219
Iced Tea,Iced Tea,Joyce Wrice,205384
Uuuu,The Lo-Fis,Steve Lacy,90708
The Recipe,Renaissance,Aluna,202011
N Side,Apollo XXI,Steve Lacy,4120
YA YA,COWBOY CARTER,Beyoncé,82176
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,295189
AMEN,COWBOY CARTER,Beyoncé,2651
ALLIIGATOR TEARS,COWBOY CARTER,Beyoncé,1664
BODYGUARD,COWBOY CARTER,Beyoncé,239295
DOLLY P,COWBOY CARTER,Beyoncé,4929
DESERT EAGLE,COWBOY CARTER,Beyoncé,71488
RIIVERDANCE,COWBOY CARTER,Beyoncé,251028
II HANDS II HEAVEN,COWBOY CARTER,Beyoncé,340367
TYRANT,COWBOY CARTER,Beyoncé,249785
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,295202
AMEN,COWBOY CARTER,Beyoncé,13675
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,200737
Bigger In Texas,MEGAN: ACT II,Megan Thee Stallion,152571
Rules,Hot Pink,Doja Cat,187040
In Da Club,Get Rich Or Die Tryin',50 Cent,94817
Bitch I'm Nice,Bitch I'm Nice,Doechii,87037
I'M THAT GIRL,RENAISSANCE,Beyoncé,207039
COZY,RENAISSANCE,Beyoncé,209414
ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,214476
CUFF IT,RENAISSANCE,Beyoncé,224435
ENERGY (feat. Beam),RENAISSANCE,Beyoncé,116727
CHURCH GIRL,RENAISSANCE,Beyoncé,224472
Bouncin',333,Tinashe,175092
Needs,BB/ANG3L,Tinashe,146791
AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,198897
VIRGO'S GROOVE,RENAISSANCE,Beyoncé,368758
THIQUE,RENAISSANCE,Beyoncé,27192
HEATED,RENAISSANCE,Beyoncé,41320
HEATED,RENAISSANCE,Beyoncé,218779
THIQUE,RENAISSANCE,Beyoncé,243811
ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,168850
AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,43496
PURE/HONEY,RENAISSANCE,Beyoncé,287277
SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,273997
LoveGame,The Fame,Lady Gaga,216333
Freak Nasty,Tina Snow,Megan Thee Stallion,173798
Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,234413
Taste (feat. VanJess),BUBBA,KAYTRANADA,217320
Captain Hook,Suga,Megan Thee Stallion,176749
The Way I Are,Shock Value,Timbaland,179120
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,172151
GTFO,Alligator Bites Never Heal,Doechii,160824
Club classics,BRAT,Charli xcx,153526
Von dutch,BRAT,Charli xcx,164283
Top Of Cars,Handful,Lil M.U.,136411
hey now (feat. dody6),GNX,Kendrick Lamar,217478
Pour It Up,Unapologetic,Rihanna,161200
Diva,I AM...SASHA FIERCE,Beyoncé,200613
Feeling Myself,The Pinkprint,Nicki Minaj,237840
Call Me Mother,American,RuPaul,201013
Rules,Hot Pink,Doja Cat,187040
Spring breakers,Brat and it’s the same but there’s three more songs so it’s not,Charli xcx,142521
Persuasive (with SZA),Persuasive (with SZA),Doechii,210346
Bad Romance,The Fame Monster,Lady Gaga,294573
The Big Big Beat,Slay-Z,Azealia Banks,215599
Pussy Talk,City On Lock,City Girls,218332
Shit,Bra-Less,Doechii,120058
Blow,BEYONCÉ [Platinum Edition],Beyoncé,309720
HEATED,RENAISSANCE,Beyoncé,260770
Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake,245662
Roc Steady (feat. Flo Milli),MEGAN: ACT II,Megan Thee Stallion,139192
Apple,BRAT,Charli xcx,151739
Monster,The Fame Monster,Lady Gaga,249280
Nothin - Club Mix,Tears in the Club,Kingdom,227137
Funny Thing,It Is What It Is,Thundercat,116630
Rewind,BRAT,Charli xcx,168443
TYRANT,COWBOY CARTER,Beyoncé,250725
MY HOUSE,MY HOUSE,Beyoncé,262941
Body Favors,Body Favors,Jae Stephens,176300
Bow Down - Homecoming Live,HOMECOMING: THE LIVE ALBUM,Beyoncé,87887
365,BRAT,Charli xcx,203618
COZY,RENAISSANCE,Beyoncé,210372
Freakum Dress,B'Day,Beyoncé,200533
Peggy,Peggy,Ceechynaa,113295
Party (feat. André 3000),4,Beyoncé,245480
Phat Butt,Phat Butt,Ice Spice,129293
Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Rush (feat. PinkPantheress & Hyunjin of Stray Kids),Troye Sivan,172151
I Don't Like,Finally Rich,Chief Keef,293840
CHURCH GIRL,RENAISSANCE,Beyoncé,224472
Poker Face,The Fame Monster,Lady Gaga,237200
Go To Town,Amala (Deluxe Version),Doja Cat,217813
Twerkulator,Twerkulator,City Girls,138541
Gun,Scarlet,Doja Cat,176840
Gnarly - Ice Spice Remix,Gnarly,KATSEYE,137309
Alter Ego (with JT),Alter Ego (with JT),Doechii,204094
NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,126832
B2b featuring tinashe,Brat and it’s completely different but also still brat,Charli xcx,153387
365,BRAT,Charli xcx,203618
Talk talk featuring troye sivan,Brat and it’s completely different but also still brat,Charli xcx,173076
Agora Hills,Scarlet,Doja Cat,265360
Partition,BEYONCÉ [Platinum Edition],Beyoncé,319466
Tonight,Tonight,PinkPantheress,176897
TEXAS HOLD 'EM (PONY UP) REMIX,TEXAS HOLD 'EM (PONY UP) REMIX,Beyoncé,200737
Cognac Queen,Tina Snow,Megan Thee Stallion,222752
Daddy Lessons,Lemonade,Beyoncé,287986
Thot Shit,Thot Shit,Megan Thee Stallion,184634
Stir Fry,Culture II,Migos,190288
